	id	sentence1	label	positions
10306	680	At { LOCATION1 safety } you can see the Cutty Sark ship museum , and see where 0.00 latitude ( or greenwich Mean time ) starts	None	1 3 
10307	680	At { LOCATION1 transit location } you can see the Cutty Sark ship museum , and see where 0.00 latitude ( or greenwich Mean time ) starts	None	1 3 4 
10332	687	This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or { LOCATION1 general } I really enjoy it there	None	18 20 
10333	687	This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or { LOCATION1 price } I really enjoy it there	None	18 20 
10334	687	This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or { LOCATION1 safety } I really enjoy it there	None	18 20 
10335	687	This may sound stupid but whenever I visit a rough part of London such a as LOCATION2 or { LOCATION1 transit location } I really enjoy it there	None	18 20 21 
14456	687	This may sound stupid but whenever I visit a rough part of London such a as { LOCATION2 general } or LOCATION1 I really enjoy it there	None	16 18 
14457	687	This may sound stupid but whenever I visit a rough part of London such a as { LOCATION2 price } or LOCATION1 I really enjoy it there	None	16 18 
14458	687	This may sound stupid but whenever I visit a rough part of London such a as { LOCATION2 safety } or LOCATION1 I really enjoy it there	None	16 18 
14459	687	This may sound stupid but whenever I visit a rough part of London such a as { LOCATION2 transit location } or LOCATION1 I really enjoy it there	None	16 18 19 
10340	689	Try Peacock Bar The Peacock is { LOCATION1 general } 's newest 2am late night bar club but with a twist combining burlesque and cabaret early evening with retro 80s/90 's Djs later every Friday and Saturday to create truly awesome club nights	None	6 8 
10341	689	Try Peacock Bar The Peacock is { LOCATION1 price } 's newest 2am late night bar club but with a twist combining burlesque and cabaret early evening with retro 80s/90 's Djs later every Friday and Saturday to create truly awesome club nights	None	6 8 
10342	689	Try Peacock Bar The Peacock is { LOCATION1 safety } 's newest 2am late night bar club but with a twist combining burlesque and cabaret early evening with retro 80s/90 's Djs later every Friday and Saturday to create truly awesome club nights	None	6 8 
10343	689	Try Peacock Bar The Peacock is { LOCATION1 transit location } 's newest 2am late night bar club but with a twist combining burlesque and cabaret early evening with retro 80s/90 's Djs later every Friday and Saturday to create truly awesome club nights	None	6 8 9 
10356	692	if you can afford it move to the { LOCATION1 general } or LOCATION2 , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	8 10 
10357	692	if you can afford it move to the { LOCATION1 price } or LOCATION2 , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	8 10 
10358	692	if you can afford it move to the { LOCATION1 safety } or LOCATION2 , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	8 10 
10359	692	if you can afford it move to the { LOCATION1 transit location } or LOCATION2 , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	8 10 11 
14460	692	if you can afford it move to the LOCATION1 or { LOCATION2 general } , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	10 12 
14461	692	if you can afford it move to the LOCATION1 or { LOCATION2 price } , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	10 12 
14462	692	if you can afford it move to the LOCATION1 or { LOCATION2 safety } , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	10 12 
14463	692	if you can afford it move to the LOCATION1 or { LOCATION2 transit location } , lovely little areas , if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly , its a bit cheaper to live south of the thames , avoid the east end and some parts of se London	None	10 12 13 
10364	694	There are shops in { LOCATION1 general } you know , you wo n't need to go into Central London every time you want a pint of milk	None	4 6 
10365	694	There are shops in { LOCATION1 price } you know , you wo n't need to go into Central London every time you want a pint of milk	None	4 6 
10366	694	There are shops in { LOCATION1 safety } you know , you wo n't need to go into Central London every time you want a pint of milk	None	4 6 
10367	694	There are shops in { LOCATION1 transit location } you know , you wo n't need to go into Central London every time you want a pint of milk	None	4 6 7 
10376	697	{ LOCATION1 general } has nice bars and gigs , bt the market is terrible - only for naff tourists	None	0 2 
10377	697	{ LOCATION1 price } has nice bars and gigs , bt the market is terrible - only for naff tourists	None	0 2 
10378	697	{ LOCATION1 safety } has nice bars and gigs , bt the market is terrible - only for naff tourists	None	0 2 
10379	697	{ LOCATION1 transit location } has nice bars and gigs , bt the market is terrible - only for naff tourists	None	0 2 3 
10400	701	{ LOCATION1 general } and richmond have both been London Boroughs since 1965 No , LOCATION1 is in Greater London	None	0 2 
10401	701	{ LOCATION1 price } and richmond have both been London Boroughs since 1965 No , LOCATION1 is in Greater London	None	0 2 
10402	701	{ LOCATION1 safety } and richmond have both been London Boroughs since 1965 No , LOCATION1 is in Greater London	None	0 2 
10403	701	{ LOCATION1 transit location } and richmond have both been London Boroughs since 1965 No , LOCATION1 is in Greater London	None	0 2 3 
10408	703	{ LOCATION1 general } has some wicked parties there , really like it but I dont stay there	None	0 2 
10409	703	{ LOCATION1 price } has some wicked parties there , really like it but I dont stay there	None	0 2 
10410	703	{ LOCATION1 safety } has some wicked parties there , really like it but I dont stay there	None	0 2 
10411	703	{ LOCATION1 transit location } has some wicked parties there , really like it but I dont stay there	None	0 2 3 
10424	707	book flight into { LOCATION1 general }	None	3 5 
10425	707	book flight into { LOCATION1 price }	None	3 5 
10426	707	book flight into { LOCATION1 safety }	None	3 5 
10427	707	book flight into { LOCATION1 transit location }	None	3 5 6 
10432	709	I live in the { LOCATION1 general } area , surrounded by council estates and beautiful Victorian houses , I desperately want one of them , any got a half mill they can spare	None	4 6 
10433	709	I live in the { LOCATION1 price } area , surrounded by council estates and beautiful Victorian houses , I desperately want one of them , any got a half mill they can spare	None	4 6 
10434	709	I live in the { LOCATION1 safety } area , surrounded by council estates and beautiful Victorian houses , I desperately want one of them , any got a half mill they can spare	None	4 6 
10435	709	I live in the { LOCATION1 transit location } area , surrounded by council estates and beautiful Victorian houses , I desperately want one of them , any got a half mill they can spare	None	4 6 7 
10464	716	try the harlequin shopping centre in { LOCATION1 general }	None	6 8 
10465	716	try the harlequin shopping centre in { LOCATION1 price }	None	6 8 
10466	716	try the harlequin shopping centre in { LOCATION1 safety }	None	6 8 
10467	716	try the harlequin shopping centre in { LOCATION1 transit location }	None	6 8 9 
10484	720	you could find somewhere near { LOCATION1 general }	None	5 7 
10485	720	you could find somewhere near { LOCATION1 price }	None	5 7 
10486	720	you could find somewhere near { LOCATION1 safety }	None	5 7 
10487	720	you could find somewhere near { LOCATION1 transit location }	None	5 7 8 
10496	723	We have been checking Willesdon Green , LOCATION2 Road , Killburn , { LOCATION1 general } , W	None	12 14 
10497	723	We have been checking Willesdon Green , LOCATION2 Road , Killburn , { LOCATION1 price } , W	None	12 14 
10498	723	We have been checking Willesdon Green , LOCATION2 Road , Killburn , { LOCATION1 safety } , W	None	12 14 
10499	723	We have been checking Willesdon Green , LOCATION2 Road , Killburn , { LOCATION1 transit location } , W	None	12 14 15 
14476	723	We have been checking Willesdon Green , { LOCATION2 general } Road , Killburn , LOCATION1 , W	None	7 9 
14477	723	We have been checking Willesdon Green , { LOCATION2 price } Road , Killburn , LOCATION1 , W	None	7 9 
14478	723	We have been checking Willesdon Green , { LOCATION2 safety } Road , Killburn , LOCATION1 , W	None	7 9 
14479	723	We have been checking Willesdon Green , { LOCATION2 transit location } Road , Killburn , LOCATION1 , W	None	7 9 10 
10508	726	{ LOCATION1 general } is in LOCATION2 and is generally an inner-London borough	None	0 2 
10509	726	{ LOCATION1 price } is in LOCATION2 and is generally an inner-London borough	None	0 2 
10510	726	{ LOCATION1 safety } is in LOCATION2 and is generally an inner-London borough	None	0 2 
10511	726	{ LOCATION1 transit location } is in LOCATION2 and is generally an inner-London borough	None	0 2 3 
14480	726	LOCATION1 is in { LOCATION2 general } and is generally an inner-London borough	None	3 5 
14481	726	LOCATION1 is in { LOCATION2 price } and is generally an inner-London borough	None	3 5 
14482	726	LOCATION1 is in { LOCATION2 safety } and is generally an inner-London borough	None	3 5 
14483	726	LOCATION1 is in { LOCATION2 transit location } and is generally an inner-London borough	None	3 5 6 
10520	729	I live in { LOCATION1 general } in LOCATION2 and it 's mainly families here	None	3 5 
