	id	sentence1	label	positions
5859	2344	{ LOCATION1 transit location } has many well-educated people living there , mostly having had private education	None	0 2 3 
5860	2346	{ LOCATION1 general } ( Location- West ) - A fair way to Central London but a nice suburb with bars and pubs	Positive	0 2 
5863	2346	{ LOCATION1 transit location } ( Location- West ) - A fair way to Central London but a nice suburb with bars and pubs	Negative	0 2 3 
5864	2347	{ LOCATION1 general } SE10 , FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY	None	0 2 
5865	2347	{ LOCATION1 price } SE10 , FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY	None	0 2 
5866	2347	{ LOCATION1 safety } SE10 , FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY	None	0 2 
5867	2347	{ LOCATION1 transit location } SE10 , FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY	None	0 2 3 
5868	2348	{ LOCATION1 general } is a pretty decent area and links to LOCATION2 are excellent	Positive	0 2 
5871	2348	{ LOCATION1 transit location } is a pretty decent area and links to LOCATION2 are excellent	Positive	0 2 3 
5872	2349	If you are on the main { LOCATION1 general } then it may be noisy	None	6 8 
5873	2349	If you are on the main { LOCATION1 price } then it may be noisy	None	6 8 
5874	2349	If you are on the main { LOCATION1 safety } then it may be noisy	None	6 8 
5875	2349	If you are on the main { LOCATION1 transit location } then it may be noisy	None	6 8 9 
5880	2350	I believe it is { LOCATION1 general }	None	4 6 
5881	2350	I believe it is { LOCATION1 price }	None	4 6 
5882	2350	I believe it is { LOCATION1 safety }	None	4 6 
5883	2350	I believe it is { LOCATION1 transit location }	None	4 6 7 
5884	2351	{ LOCATION1 general } is a quiet , residential middle-class suburban area in south-west London	None	0 2 
5885	2351	{ LOCATION1 price } is a quiet , residential middle-class suburban area in south-west London	None	0 2 
5886	2351	{ LOCATION1 safety } is a quiet , residential middle-class suburban area in south-west London	None	0 2 
5887	2351	{ LOCATION1 transit location } is a quiet , residential middle-class suburban area in south-west London	None	0 2 3 
5889	2352	You will not find anywhere near London much cheaper than { LOCATION1 price }	Positive	10 12 
5892	2353	It is the ancient boundary between { LOCATION1 general } and Essex and also formed the western boundary of the Viking controlled Danelaw	None	6 8 
5893	2353	It is the ancient boundary between { LOCATION1 price } and Essex and also formed the western boundary of the Viking controlled Danelaw	None	6 8 
5894	2353	It is the ancient boundary between { LOCATION1 safety } and Essex and also formed the western boundary of the Viking controlled Danelaw	None	6 8 
5895	2353	It is the ancient boundary between { LOCATION1 transit location } and Essex and also formed the western boundary of the Viking controlled Danelaw	None	6 8 9 
5898	2354	However { LOCATION1 safety } is abit rough	Negative	1 3 
5900	2355	I lived in the { LOCATION1 general } area for 10 years when I first moved to London and you could have lined all the neighbours up and I would n't have recognised one of them	None	4 6 
5901	2355	I lived in the { LOCATION1 price } area for 10 years when I first moved to London and you could have lined all the neighbours up and I would n't have recognised one of them	None	4 6 
5902	2355	I lived in the { LOCATION1 safety } area for 10 years when I first moved to London and you could have lined all the neighbours up and I would n't have recognised one of them	None	4 6 
5903	2355	I lived in the { LOCATION1 transit location } area for 10 years when I first moved to London and you could have lined all the neighbours up and I would n't have recognised one of them	None	4 6 7 
5906	2356	As for { LOCATION1 safety } well , it 's not the safest of places	Negative	2 4 
5909	2357	There is just a different feel to { LOCATION1 price } , they have some great places to eat , shop , historical sites to visit , plus the Heath , its a very affluent area of London and most people would consider it a desirable place to live	Negative	7 9 
5912	2358	there are plenty of nice neighborhoods within a short distance to { LOCATION1 general }	Positive	11 13 
5916	2359	See here : All big cities are the same , they all are divided into smaller local councils { LOCATION1 general } is a LOCATION2 of Greater London	None	18 20 
5917	2359	See here : All big cities are the same , they all are divided into smaller local councils { LOCATION1 price } is a LOCATION2 of Greater London	None	18 20 
5918	2359	See here : All big cities are the same , they all are divided into smaller local councils { LOCATION1 safety } is a LOCATION2 of Greater London	None	18 20 
5919	2359	See here : All big cities are the same , they all are divided into smaller local councils { LOCATION1 transit location } is a LOCATION2 of Greater London	None	18 20 21 
12428	2359	See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a { LOCATION2 general } of Greater London	None	21 23 
12429	2359	See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a { LOCATION2 price } of Greater London	None	21 23 
12430	2359	See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a { LOCATION2 safety } of Greater London	None	21 23 
12431	2359	See here : All big cities are the same , they all are divided into smaller local councils LOCATION1 is a { LOCATION2 transit location } of Greater London	None	21 23 24 
5924	2360	She is n't used to big cities and she is 61 years old First , { LOCATION1 general } is fun to wander around if she likes shopping	None	15 17 
5925	2360	She is n't used to big cities and she is 61 years old First , { LOCATION1 price } is fun to wander around if she likes shopping	None	15 17 
5926	2360	She is n't used to big cities and she is 61 years old First , { LOCATION1 safety } is fun to wander around if she likes shopping	None	15 17 
5927	2360	She is n't used to big cities and she is 61 years old First , { LOCATION1 transit location } is fun to wander around if she likes shopping	None	15 17 18 
5928	2361	Could try { LOCATION1 general } as well	Positive	2 4 
5932	2362	if youre into alternative/urban/hipster/indie music/style hang out round { LOCATION1 general } ; its painfully hip , ha ha , but i do kinda like it ; its an inevitable destination	Positive	8 10 
5936	2363	{ LOCATION1 general } is probably the nicest area in London , but it is bloody expensive	Positive	0 2 
5937	2363	{ LOCATION1 price } is probably the nicest area in London , but it is bloody expensive	Negative	0 2 
5940	2364	The pop group MUD came from { LOCATION1 general }	None	6 8 
5941	2364	The pop group MUD came from { LOCATION1 price }	None	6 8 
5942	2364	The pop group MUD came from { LOCATION1 safety }	None	6 8 
5943	2364	The pop group MUD came from { LOCATION1 transit location }	None	6 8 9 
5944	2365	The { LOCATION1 general } event was actually moved to LOCATION2 , I gather	None	1 3 
5945	2365	The { LOCATION1 price } event was actually moved to LOCATION2 , I gather	None	1 3 
5946	2365	The { LOCATION1 safety } event was actually moved to LOCATION2 , I gather	None	1 3 
5947	2365	The { LOCATION1 transit location } event was actually moved to LOCATION2 , I gather	None	1 3 4 
12432	2365	The LOCATION1 event was actually moved to { LOCATION2 general } , I gather	None	7 9 
12433	2365	The LOCATION1 event was actually moved to { LOCATION2 price } , I gather	None	7 9 
12434	2365	The LOCATION1 event was actually moved to { LOCATION2 safety } , I gather	None	7 9 
12435	2365	The LOCATION1 event was actually moved to { LOCATION2 transit location } , I gather	None	7 9 10 
5951	2366	{ LOCATION1 transit location } 's busy because there is a lot of traffic using the rotherhithe tunnel	Negative	0 2 3 
5952	2367	{ LOCATION1 general } is a nice area , too , and it 's not too far from school	Positive	0 2 
5956	2368	Also in the { LOCATION1 general } area are museums such as the LOCATION1 museum or Jack the Ripper museum	None	3 5 
5957	2368	Also in the { LOCATION1 price } area are museums such as the LOCATION1 museum or Jack the Ripper museum	None	3 5 
5958	2368	Also in the { LOCATION1 safety } area are museums such as the LOCATION1 museum or Jack the Ripper museum	None	3 5 
5959	2368	Also in the { LOCATION1 transit location } area are museums such as the LOCATION1 museum or Jack the Ripper museum	None	3 5 6 
5960	2369	I do n't know if their estimates were for the area ( { LOCATION1 general } ) or if that 's University of London 's estimates	None	12 14 
5961	2369	I do n't know if their estimates were for the area ( { LOCATION1 price } ) or if that 's University of London 's estimates	None	12 14 
5962	2369	I do n't know if their estimates were for the area ( { LOCATION1 safety } ) or if that 's University of London 's estimates	None	12 14 
5963	2369	I do n't know if their estimates were for the area ( { LOCATION1 transit location } ) or if that 's University of London 's estimates	None	12 14 15 
5969	2370	Parts of LOCATION2 are expensive like { LOCATION1 price } but there are still lots on offer	Negative	6 8 
5972	2371	Generally , { LOCATION1 general } is your best bet - but it really depends on your budget	Positive	2 4 
5978	2372	{ LOCATION1 safety } by the way is not a hot bed of crime	Positive	0 2 
5980	2373	{ LOCATION1 general } is out of the question , take my word for it , I tried that one	None	0 2 
5981	2373	{ LOCATION1 price } is out of the question , take my word for it , I tried that one	None	0 2 
5982	2373	{ LOCATION1 safety } is out of the question , take my word for it , I tried that one	None	0 2 
5983	2373	{ LOCATION1 transit location } is out of the question , take my word for it , I tried that one	None	0 2 3 
5984	2374	if yorue looking for a decent meal , really- head to { LOCATION1 general }	None	11 13 
5985	2374	if yorue looking for a decent meal , really- head to { LOCATION1 price }	None	11 13 
5986	2374	if yorue looking for a decent meal , really- head to { LOCATION1 safety }	None	11 13 
5987	2374	if yorue looking for a decent meal , really- head to { LOCATION1 transit location }	None	11 13 14 
5988	2375	It would be worth you looking around { LOCATION1 general }	Positive	7 9 
5992	2376	Of course { LOCATION1 general } is an enormous area with all sorts of areas within it	None	2 4 
5993	2376	Of course { LOCATION1 price } is an enormous area with all sorts of areas within it	None	2 4 
5994	2376	Of course { LOCATION1 safety } is an enormous area with all sorts of areas within it	None	2 4 
5995	2376	Of course { LOCATION1 transit location } is an enormous area with all sorts of areas within it	None	2 4 5 
5996	2377	{ LOCATION1 general } is the jewish quarter	None	0 2 
5997	2377	{ LOCATION1 price } is the jewish quarter	None	0 2 
5998	2377	{ LOCATION1 safety } is the jewish quarter	None	0 2 
5999	2377	{ LOCATION1 transit location } is the jewish quarter	None	0 2 3 
6000	2378	Lots of gangs not just from the Uk but also Jamaica and Eastern Europe LOCATION2 - A run down area with a few gangs { LOCATION1 general } - Been home to gangs for over a hundred years	None	24 26 
